Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Distance,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
503,HYUNDAI,Tucson,2,Jeep,Yes,Hybrid,2.0,7771.0,4,Automatic,Front,04,Left wheel,Grey,4,66479
382,FORD,Fusion,6,Sedan,Yes,Hybrid,2.0,367720.0,4,Automatic,Front,04,Left wheel,White,0,470
777,TOYOTA,Camry,7,Sedan,Yes,Petrol,2.5,94000.0,4,Tiptronic,Front,04,Left wheel,Black,10,22894
1017,HYUNDAI,Santa FE,4,Jeep,Yes,Diesel,2.0,75000.0,4,Automatic,Front,04,Left wheel,White,4,62355
707,SSANGYONG,Actyon,10,Jeep,Yes,Diesel,2.0,157456.0,4,Automatic,Front,04,Left wheel,White,4,17035
779,TOYOTA,Camry,8,Sedan,Yes,Hybrid,2.5,26918.0,4,Automatic,Front,04,Left wheel,White,12,4234
779,SUBARU,Forester,8,Sedan,Yes,Petrol,2.5,74688.0,4,Automatic,4x4,04,Left wheel,Silver,0,94
0,MERCEDES-BENZ,S 420,35,Sedan,Yes,Petrol,4.2,260000.0,8,Automatic,Rear,04,Left wheel,White,0,10976
531,CHEVROLET,Aveo,9,Hatchback,Yes,Petrol,1.6,111937.0,4,Automatic,Front,04,Left wheel,White,4,13987
585,TOYOTA,Prius,8,Hatchback,No,Hybrid,1.8,109200.0,4,Automatic,Front,04,Left wheel,Grey,10,19130
0,VOLKSWAGEN,Jetta,9,Sedan,Yes,LPG,2.5,169600.0,5,Automatic,Front,04,Left wheel,Black,8,14426
0,HONDA,FIT,9,Hatchback,No,Hybrid,1.3,154000.0,4,Variator,Front,04,Right-hand drive,Silver,4,11133
441,KIA,Optima,6,Hatchback,No,Hybrid,2.4,89248.0,4,Automatic,Front,04,Left wheel,Black,8,22894
1598,MERCEDES-BENZ,ML 350,13,Jeep,Yes,Diesel,3.0,213998.0,6,Automatic,4x4,04,Left wheel,Silver,12,282
1399,HONDA,Accord,11,Sedan,Yes,Petrol,3.5,241786.0,6,Automatic,Front,04,Left wheel,White,12,2666
1327,TOYOTA,RAV 4,3,Jeep,Yes,Petrol,2.5,51200.0,4,Automatic,4x4,04,Left wheel,Black,12,46728
1598,BMW,528,13,Sedan,Yes,Petrol,3.0,220000.0,6,Variator,Rear,04,Left wheel,Silver,12,17876
1017,MERCEDES-BENZ,E 300,4,Sedan,Yes,Petrol,2.0,50963.0,4,Automatic,Rear,04,Left wheel,Black,12,56136
777,HYUNDAI,H1,7,Minivan,Yes,Diesel,2.5,198916.0,4,Automatic,Front,04,Left wheel,Yellow,4,25264
0,HONDA,FIT,17,Hatchback,No,Petrol,1.3,204950.0,4,Variator,Front,04,Right-hand drive,Silver,2,6586
0,MERCEDES-BENZ,Sprinter 516,8,Microbus,Yes,Diesel,2.2,240000.0,8,Manual,Rear,04,Left wheel,White,2,87021
753,HYUNDAI,Sonata,9,Sedan,Yes,Hybrid,2.4,259184.0,4,Automatic,Front,04,Left wheel,Silver,0,251
1053,TOYOTA,Highlander,7,Jeep,Yes,Petrol,3.5,95000.0,6,Automatic,4x4,04,Left wheel,Brown,12,30420
0,NISSAN,Sentra,5,Sedan,No,Petrol,1.8,56000.0,4,Automatic,Front,04,Left wheel,White,0,21953
394,TOYOTA,Avalon,7,Sedan,Yes,Hybrid,2.5,73602.0,4,Tiptronic,Front,04,Left wheel,Silver,10,47000
781,SUBARU,Forester,9,Jeep,Yes,Petrol,2.5,148213.0,4,Automatic,4x4,04,Left wheel,Blue,0,549
2225,LEXUS,GX 460,4,Jeep,Yes,Petrol,4.6,69918.0,8,Automatic,4x4,04,Left wheel,White,0,470
831,HONDA,FIT,3,Hatchback,Yes,Petrol,1.5,29939.0,4,Automatic,Front,04,Left wheel,Silver,4,55845
585,HYUNDAI,Elantra,8,Sedan,Yes,Petrol,1.8,156326.0,4,Automatic,Front,04,Left wheel,Grey,12,392
0,HONDA,Odyssey,16,Minivan,No,Petrol,2.4,1111.0,4,Tiptronic,Front,04,Right-hand drive,Black,2,3136
707,SUBARU,Impreza,10,Hatchback,No,Petrol,2.0,128000.0,4,Tiptronic,4x4,04,Left wheel,Silver,7,14900
934,TOYOTA,Camry,6,Sedan,Yes,Petrol,2.5,245792.0,4,Automatic,Front,04,Left wheel,Black,12,5331
640,VOLKSWAGEN,Jetta,8,Sedan,No,Petrol,2.0,95000.0,4,Tiptronic,Front,04,Left wheel,Black,8,13900
0,TOYOTA,Prius,13,Sedan,No,Petrol,1.5,23000.0,4,Automatic,Front,04,Left wheel,Grey,12,11290
917,MITSUBISHI,Outlander,8,Jeep,No,Petrol,3.0,126000.0,6,Automatic,4x4,04,Left wheel,Orange,8,26971
394,TOYOTA,Camry,7,Sedan,Yes,Hybrid,2.5,0.0,4,Automatic,Front,04,Left wheel,Black,12,5959
862,MAZDA,CX-7,10,Sedan,Yes,Petrol,2.5,216550.0,4,Automatic,Front,04,Left wheel,Black,12,549
0,NISSAN,Rogue SPORT,3,Jeep,Yes,Petrol,2.0,70000.0,4,Tiptronic,4x4,04,Left wheel,Grey,12,43592
1277,KIA,Sorento,3,Jeep,Yes,Petrol,2.4,57618.0,4,Automatic,Front,04,Left wheel,Purple,12,3293
777,HYUNDAI,H1,7,Minivan,Yes,Diesel,2.5,86227.0,4,Automatic,Front,04,Left wheel,Silver,4,36899
1017,HYUNDAI,Santa FE,4,Jeep,Yes,Diesel,2.0,114000.0,4,Automatic,Front,04,Left wheel,Grey,4,51194
642,CHEVROLET,Orlando,9,Jeep,Yes,Diesel,2.0,86342.0,4,Automatic,Front,04,Left wheel,Grey,4,21768
640,SSANGYONG,REXTON,8,Jeep,Yes,Diesel,2.0,92728.0,4,Automatic,Front,04,Left wheel,Silver,4,35043
1268,TOYOTA,Aqua,9,Hatchback,Yes,Hybrid,1.5,180000.0,4,Variator,Front,04,Right-hand drive,Silver,4,10349
1077,SUBARU,Crosstrek,2,Sedan,Yes,Petrol,2.0,1275.0,4,Automatic,4x4,04,Left wheel,Silver,12,14426
0,CHEVROLET,Cruze,9,Sedan,No,Petrol,1.4,140000.0,4,Manual,Front,04,Left wheel,Carnelian red,8,15681
0,FORD,C-MAX,6,Hatchback,Yes,Plug-in Hybrid,2.0,179200.0,4,Tiptronic,Front,04,Left wheel,Silver,8,23521
0,INFINITI,G37,13,Coupe,Yes,Petrol,3.7,151000.0,6,Manual,Rear,02,Left wheel,Black,12,26657
0,MERCEDES-BENZ,E 240,21,Sedan,No,Petrol,2.4,252000.0,6,Manual,Rear,04,Left wheel,Black,4,9408
0,TOYOTA,Prius,7,Sedan,No,Hybrid,1.8,132669.0,4,Automatic,Front,04,Left wheel,Green,2,24148
0,VOLKSWAGEN,Golf,25,Hatchback,No,CNG,2.0,280000.0,4,Manual,Front,04,Left wheel,Black,0,4704
271,TOYOTA,Prius C,7,Hatchback,No,Hybrid,1.5,547744.0,4,Automatic,Front,04,Left wheel,White,12,12544
831,BUICK,Regal,10,Sedan,Yes,Petrol,2.4,229677.0,4,Automatic,Front,04,Left wheel,Silver,12,282
765,HYUNDAI,Santa FE,6,Jeep,Yes,Diesel,2.0,174899.0,4,Automatic,Front,04,Left wheel,White,4,32744
0,VOLKSWAGEN,Passat,7,Sedan,Yes,Petrol,1.8,78000.0,6,Tiptronic,Front,04,Left wheel,White,12,22580
0,MERCEDES-BENZ,E 240,17,Sedan,Yes,Petrol,2.4,95140.0,6,Tiptronic,Rear,04,Right-hand drive,Silver,8,13799
0,TOYOTA,Vitz,16,Hatchback,No,Petrol,1.3,190000.0,4,Automatic,Front,04,Right-hand drive,Silver,8,8151
761,TOYOTA,Prius,11,Hatchback,No,Hybrid,1.8,241000.0,4,Automatic,Front,04,Left wheel,White,4,15367
1077,TOYOTA,CHR,2,Jeep,Yes,Petrol,2.0,4330.0,4,Automatic,Front,04,Left wheel,White,12,29793
1172,MERCEDES-BENZ,E 350,10,Sedan,Yes,Diesel,3.5,132630.0,6,Automatic,Rear,04,Left wheel,Silver,12,314
753,HYUNDAI,Sonata,9,Sedan,Yes,Hybrid,2.4,259934.0,4,Automatic,Front,04,Left wheel,Red,12,4547
638,KIA,Optima,7,Sedan,Yes,Petrol,2.0,40228.0,4,Automatic,Front,04,Left wheel,Silver,4,16778
1282,KIA,Sportage,14,Jeep,Yes,Diesel,2.0,79776.0,4,Automatic,Front,04,Left wheel,White,4,6899
0,OPEL,Astra,23,Sedan,No,Petrol,1.6,224000.0,4,Manual,Front,04,Left wheel,Green,4,6586
0,TOYOTA,Vitz,17,Sedan,No,Petrol,1.5,178000.0,4,Automatic,Front,04,Left wheel,Silver,2,6586
781,TOYOTA,Camry,9,Sedan,Yes,Petrol,2.5,70000.0,4,Tiptronic,Front,>5,Left wheel,White,12,22260
0,HYUNDAI,Veloster,8,Coupe,No,Petrol,1.6,90000.0,4,Manual,Front,02,Left wheel,Black,4,14113
810,VOLKSWAGEN,Passat,5,Sedan,Yes,Petrol,1.8,87000.0,4,Tiptronic,Front,04,Left wheel,White,12,26343
0,MERCEDES-BENZ,ML 350 SPECIAL EDITION,17,Jeep,Yes,CNG,3.5,175000.0,6,Tiptronic,4x4,04,Left wheel,Silver,12,20071
919,CHEVROLET,Equinox,9,Jeep,Yes,Petrol,3.0,343283.0,6,Automatic,4x4,04,Left wheel,Brown,12,1019
0,BMW,318,22,Sedan,No,CNG,1.9,12000.0,4,Manual,Rear,04,Right-hand drive,Silver,6,4077
1273,LEXUS,RX 350,6,Jeep,Yes,Petrol,3.5,92035.0,6,Automatic,4x4,04,Left wheel,Black,12,12544
919,CHEVROLET,Captiva,9,Jeep,Yes,Petrol,3.0,155000.0,10,Tiptronic,4x4,04,Left wheel,Silver,10,13485
0,MERCEDES-BENZ,E 260,29,Sedan,No,CNG,2.6,0.0,6,Manual,Rear,04,Left wheel,Beige,4,3450
583,NISSAN,Juke,10,Jeep,Yes,Petrol,1.6,0.0,4,Automatic,Front,04,Left wheel,Black,0,470
0,TOYOTA,Prius,13,Sedan,Yes,Hybrid,1.6,45888.0,4,Automatic,Front,04,Left wheel,White,12,30
730,SSANGYONG,Actyon,5,Jeep,Yes,Diesel,1.6,68961.0,4,Automatic,Front,04,Left wheel,White,4,43868
779,TOYOTA,Camry,8,Sedan,Yes,Hybrid,2.5,124912.0,4,Automatic,Front,04,Left wheel,White,12,3763
1360,LEXUS,GX 470,8,Jeep,Yes,Petrol,4.6,202651.0,8,Automatic,4x4,04,Left wheel,Black,0,6272
765,HYUNDAI,Sonata,6,Sedan,Yes,LPG,2.0,548407.0,4,Automatic,Front,04,Left wheel,Orange,4,12544
831,SSANGYONG,Actyon,4,Jeep,Yes,Petrol,1.6,71402.0,4,Automatic,Front,04,Left wheel,Silver,4,35610
639,HYUNDAI,Santa FE,7,Jeep,Yes,Diesel,2.0,91321.0,4,Automatic,Front,04,Left wheel,White,4,55638
583,HYUNDAI,Elantra,10,Sedan,Yes,Petrol,1.6,158000.0,4,Automatic,Front,04,Left wheel,White,4,18798
1032,NISSAN,March,9,Hatchback,No,Petrol,1.2,66000.0,3,Automatic,Front,04,Right-hand drive,Silver,2,7500
862,NISSAN,Rogue,10,Jeep,Yes,Petrol,2.5,135467.0,4,Automatic,4x4,04,Left wheel,White,12,1411
0,NISSAN,Juke,6,Jeep,No,Petrol,1.6,29120.0,4,Tiptronic,4x4,04,Left wheel,Silver,12,29793
971,SSANGYONG,REXTON,5,Jeep,Yes,Diesel,2.2,14950.0,4,Automatic,Front,04,Left wheel,Silver,4,53872
0,MERCEDES-BENZ,C 250,7,Sedan,Yes,Petrol,1.8,72000.0,4,Automatic,Rear,04,Left wheel,Black,12,36065
353,TOYOTA,Prius,6,Jeep,Yes,Hybrid,1.8,104795.0,4,Automatic,Front,04,Left wheel,White,12,2038
1266,TOYOTA,Aqua,7,Hatchback,No,Hybrid,1.5,96000.0,4,Automatic,Front,04,Right-hand drive,White,2,9500
645,LEXUS,CT 200h,10,Hatchback,Yes,Hybrid,1.8,116869.0,4,Automatic,Front,04,Left wheel,Black,0,706
0,MERCEDES-BENZ,Viano,17,Minivan,Yes,LPG,3.2,245000.0,6,Tiptronic,Rear,>5,Left wheel,White,4,23521
382,KIA,Optima HYBRID,7,Sedan,No,Hybrid,2.4,269513.0,4,Automatic,Front,04,Left wheel,Grey,8,15524
271,TOYOTA,Prius C hybrid,7,Hatchback,No,Hybrid,1.5,152000.0,4,Variator,Front,04,Left wheel,Silver,8,14740
1058,HONDA,Odyssey,9,Sedan,Yes,Petrol,3.5,0.0,6,Automatic,Front,04,Left wheel,Grey,12,3136
919,MERCEDES-BENZ,E 350,9,Sedan,Yes,Diesel,3.0,171221.0,6,Automatic,Rear,04,Left wheel,Black,12,9252
0,MINI,Countryman,10,Jeep,Yes,Petrol,1.6,184000.0,4,Tiptronic,4x4,04,Left wheel,Red,12,25716
629,HYUNDAI,Elantra,6,Sedan,Yes,Petrol,1.6,103825.0,4,Automatic,Front,04,Left wheel,White,4,27065
1194,TOYOTA,4Runner,8,Jeep,Yes,Petrol,4.0,194605.0,6,Automatic,Rear,04,Left wheel,Grey,12,392
642,FORD,C-MAX SE,9,Hatchback,Yes,Hybrid,2.0,11593.0,4,Automatic,Front,04,Left wheel,Silver,12,11604
862,NISSAN,Rogue,10,Jeep,Yes,Petrol,2.5,57000.0,4,Automatic,Front,04,Left wheel,White,8,12544
928,OPEL,Astra,14,Universal,No,Petrol,1.4,150000.0,4,Manual,Front,04,Left wheel,Silver,7,12544
0,VOLVO,S60,10,Sedan,No,Petrol,2.5,100000.0,5,Tiptronic,Front,04,Left wheel,Black,10,9408
0,TOYOTA,Prius,9,Hatchback,No,Hybrid,1.8,115000.0,2,Automatic,Front,04,Left wheel,Black,6,18100
781,TOYOTA,Camry,9,Sedan,Yes,Hybrid,2.5,50226.0,4,Automatic,Front,04,Left wheel,Grey,12,392
0,NISSAN,Juke juke,11,Jeep,No,Petrol,1.6,162309.0,4,Tiptronic,Front,04,Left wheel,Grey,6,19444
911,KIA,Sorento,11,Jeep,Yes,Diesel,2.2,77400.0,4,Automatic,Front,04,Left wheel,Grey,4,15367
502,HONDA,Civic,8,Jeep,Yes,Hybrid,1.5,144872.0,4,Automatic,Front,04,Left wheel,White,0,8311
585,TOYOTA,Prius,8,Sedan,No,Hybrid,1.8,199373.0,4,Automatic,Front,04,Left wheel,Silver,8,18817
639,HYUNDAI,Genesis,7,Coupe,Yes,Petrol,2.0,65840.0,4,Automatic,Front,04,Left wheel,White,4,34074
0,MAZDA,Verisa,16,Sedan,Yes,Petrol,1.5,0.0,4,Automatic,4x4,04,Right-hand drive,Carnelian red,4,8154
353,LEXUS,CT 200h,6,Hatchback,Yes,Hybrid,1.8,115347.0,4,Automatic,Front,04,Left wheel,Grey,0,470
0,MERCEDES-BENZ,E 320,20,Sedan,No,Petrol,3.2,2000.0,6,Automatic,Rear,04,Left wheel,Black,8,9408
1249,TOYOTA,Camry,4,Sedan,Yes,Petrol,2.5,48000.0,4,Tiptronic,Front,04,Left wheel,Black,8,21796
1079,HONDA,Civic,3,Sedan,Yes,Petrol,2.0,38639.0,4,Automatic,Front,04,Left wheel,Black,4,53185
707,SSANGYONG,REXTON,10,Jeep,Yes,Diesel,2.0,131114.0,4,Automatic,Front,04,Left wheel,Silver,4,22649
1058,MERCEDES-BENZ,E 350,9,Sedan,Yes,Diesel,3.5,318285.0,6,Automatic,4x4,04,Left wheel,Black,12,627
0,MERCEDES-BENZ,E 320,18,Sedan,Yes,CNG,3.2,0.0,6,Automatic,Rear,04,Left wheel,Silver,8,11917
1091,CHEVROLET,Impala,5,Sedan,Yes,Petrol,2.5,129459.0,4,Automatic,Front,04,Left wheel,Black,4,38251
880,HYUNDAI,Elantra,3,Sedan,Yes,Petrol,1.6,65734.0,4,Automatic,Front,04,Left wheel,Blue,4,33575
0,OPEL,Astra,25,Universal,No,Petrol,1.6,30000.0,4,Manual,Front,04,Left wheel,Carnelian red,2,3500
1694,AUDI,RS7,5,Hatchback,Yes,Petrol,4.0,112701.0,8,Automatic,4x4,04,Left wheel,Grey,12,549
0,HONDA,FIT Hybrid,8,Hatchback,No,Hybrid,1.3,114000.0,4,Variator,Front,04,Right-hand drive,White,2,15053
1356,LEXUS,GX 460,7,Jeep,Yes,Petrol,4.6,200402.0,8,Automatic,4x4,04,Left wheel,Silver,0,941
891,HYUNDAI,Elantra,5,Sedan,No,Petrol,2.0,54590.0,4,Manual,Front,04,Left wheel,Black,10,17876
0,FORD,Transit,25,Microbus,No,Diesel,2.5,0.0,4,Manual,Rear,04,Left wheel,White,0,7840
0,AUDI,A4,10,Sedan,Yes,Petrol,2.0,147200.0,4,Tiptronic,4x4,04,Left wheel,Black,12,27911
0,FORD,C-MAX,7,Sedan,Yes,Hybrid,2.0,254455.0,6,Automatic,Front,04,Left wheel,White,12,16621
1286,AUDI,Q5,11,Jeep,Yes,Petrol,3.2,282643.0,6,Automatic,4x4,04,Left wheel,Blue,12,4077
530,FORD,Fusion,8,Sedan,Yes,Petrol,1.6,117000.0,4,Tiptronic,Front,04,Left wheel,Grey,12,10349
777,FORD,Fusion,7,Sedan,No,Petrol,2.5,133000.0,4,Tiptronic,Front,04,Left wheel,Green,12,18189
583,DAEWOO,Lacetti,10,Sedan,Yes,Petrol,1.6,160622.0,4,Automatic,Front,04,Left wheel,White,4,12432
687,HYUNDAI,Elantra,11,Sedan,Yes,Petrol,1.6,103149.0,4,Automatic,Front,04,Left wheel,Silver,4,15132
1058,MERCEDES-BENZ,E 350,9,Sedan,Yes,Diesel,3.5,128202.0,6,Automatic,Rear,04,Left wheel,Black,12,4861
1493,FORD,F150,5,Sedan,Yes,Petrol,3.5,33543.0,4,Automatic,Front,04,Left wheel,White,4,126322
0,MERCEDES-BENZ,C 180,20,Sedan,Yes,Petrol,2.0,296399.0,4,Automatic,Rear,04,Right-hand drive,Blue,6,4600
1288,CHEVROLET,Captiva,14,Pickup,Yes,Diesel,2.0,120000.0,4,Automatic,Front,04,Left wheel,White,8,13485
919,MERCEDES-BENZ,ML 350,9,Jeep,Yes,Diesel,3.0,169939.0,6,Automatic,4x4,04,Left wheel,White,12,549
924,NISSAN,Sentra,4,Sedan,Yes,Petrol,1.8,150747.0,4,Automatic,Front,04,Left wheel,Grey,12,627
862,FORD,Escape,10,Jeep,Yes,Hybrid,2.5,130306.0,4,Automatic,4x4,04,Left wheel,Green,0,314
930,HYUNDAI,Tucson,3,Jeep,Yes,Diesel,1.7,38945.0,4,Automatic,Front,04,Left wheel,Silver,4,43714
1273,LEXUS,RX 350,6,Jeep,Yes,Petrol,3.5,37000.0,6,Tiptronic,Front,04,Left wheel,Black,10,54882
0,TOYOTA,Prius,13,Hatchback,No,Hybrid,1.5,176000.0,4,Variator,Front,04,Left wheel,Silver,4,12544
1091,HYUNDAI,H1,5,Universal,Yes,Diesel,2.5,124708.0,4,Automatic,Front,04,Left wheel,Grey,4,44517
1055,FORD,Explorer,8,Jeep,Yes,Petrol,3.5,46616.0,4,Automatic,Front,04,Left wheel,White,4,65024
308,LEXUS,CT 200h,7,Hatchback,Yes,Hybrid,1.8,132563.0,4,Automatic,Front,04,Left wheel,Red,0,11447
0,SUZUKI,Grand Vitara,15,Jeep,No,Petrol,2.7,299200.0,6,Automatic,4x4,04,Left wheel,Silver,2,13700
1053,MERCEDES-BENZ,ML 350,7,Jeep,Yes,Diesel,3.5,0.0,6,Automatic,4x4,04,Left wheel,Silver,12,1646
1234,MAZDA,CX-9,10,Sedan,Yes,Petrol,3.7,134157.0,6,Automatic,4x4,04,Left wheel,Black,12,549
878,TOYOTA,Prius,12,Hatchback,Yes,Petrol,1.8,211200.0,4,Variator,Front,04,Left wheel,Silver,0,17876
730,CHEVROLET,Orlando,5,Jeep,Yes,Diesel,1.6,122198.0,4,Automatic,Front,04,Left wheel,Black,4,23304
765,HYUNDAI,Sonata,6,Sedan,Yes,LPG,2.0,283895.0,4,Automatic,Front,04,Left wheel,Silver,4,15367
308,TOYOTA,Prius,7,Hatchback,No,Hybrid,1.8,68000.0,4,Automatic,Front,04,Left wheel,White,12,23000
0,VOLKSWAGEN,Jetta,22,Sedan,No,Petrol,2.0,248000.0,4,Manual,Front,04,Left wheel,Black,8,4704
585,HYUNDAI,Elantra,8,Sedan,No,Petrol,1.8,80000.0,4,Tiptronic,Front,04,Left wheel,Grey,12,13172
585,TOYOTA,Prius,8,Jeep,Yes,Hybrid,1.8,298248.0,4,Automatic,Front,04,Left wheel,White,12,549
1598,MERCEDES-BENZ,ML 350,13,Jeep,Yes,Diesel,3.0,213998.0,6,Automatic,4x4,04,Left wheel,Silver,12,282
2467,CHRYSLER,Crossfire,16,Cabriolet,Yes,Petrol,3.0,100000.0,8,Automatic,Rear,02,Left wheel,Silver,6,13799
781,HYUNDAI,H1,9,Universal,Yes,Diesel,2.5,230000.0,4,Automatic,Front,04,Left wheel,Yellow,4,17346
751,HYUNDAI,Sonata,8,Sedan,Yes,Hybrid,2.4,115000.0,4,Automatic,Front,04,Left wheel,Carnelian red,8,17249
0,BMW,535,10,Sedan,Yes,Petrol,3.0,156000.0,6,Tiptronic,Rear,04,Left wheel,Black,12,34497
645,LEXUS,CT 200h,10,Hatchback,Yes,Hybrid,1.8,228610.0,4,Automatic,Front,04,Left wheel,Black,12,470
528,CHEVROLET,Orlando,7,Jeep,Yes,Diesel,1.6,161296.0,4,Automatic,Front,04,Left wheel,White,4,19080
1514,LEXUS,GX 460,10,Jeep,Yes,Petrol,4.6,160138.0,8,Automatic,4x4,04,Left wheel,White,0,43278
353,TOYOTA,Prius,6,Sedan,Yes,Hybrid,1.8,104795.0,4,Automatic,Front,04,Left wheel,White,12,2038
0,OPEL,Astra G,21,Sedan,No,CNG,1.6,185777.0,4,Automatic,Front,04,Left wheel,Blue,4,5959
777,HYUNDAI,H1,7,Minivan,Yes,Diesel,2.5,173490.0,4,Automatic,Front,04,Left wheel,Black,4,23436
0,MERCEDES-BENZ,CLK 200,21,Coupe,No,Petrol,2.0,226000.0,4,Automatic,Rear,02,Left wheel,Black,0,7213
765,BMW,X4,6,Jeep,Yes,Petrol,2.0,96360.0,4,Automatic,4x4,04,Left wheel,White,12,14269
531,HYUNDAI,Accent,9,Sedan,Yes,Diesel,1.6,114500.0,4,Automatic,Front,04,Left wheel,Silver,4,13589
1399,LEXUS,RX 350,11,Jeep,Yes,Petrol,3.5,136542.0,6,Automatic,Front,04,Left wheel,Blue,0,3450
836,SSANGYONG,Actyon,11,Jeep,Yes,Diesel,2.0,121899.0,4,Automatic,Front,04,Left wheel,Black,4,20005
0,MITSUBISHI,Montero,18,Jeep,Yes,CNG,3.8,101000.0,6,Tiptronic,4x4,04,Left wheel,White,4,9408
765,HYUNDAI,Sonata,6,Sedan,Yes,LPG,2.0,510248.0,4,Automatic,Front,04,Left wheel,Orange,4,9252
501,MINI,Cooper F-56,7,Coupe,Yes,Petrol,1.5,86234.0,3,Manual,Front,02,Left wheel,Black,10,18503
0,TOYOTA,Prius,10,Hatchback,No,Hybrid,1.8,142000.0,4,Variator,Front,04,Left wheel,Beige,12,17249
919,MERCEDES-BENZ,ML 350,9,Jeep,Yes,Diesel,3.0,145227.0,6,Automatic,4x4,04,Left wheel,Grey,12,157
0,BMW,528,12,Sedan,Yes,Petrol,3.0,275000.0,6,Tiptronic,Rear,04,Left wheel,Black,8,14740
0,TOYOTA,Prius,11,Hatchback,No,Hybrid,1.8,150000.0,4,Variator,Front,>5,Left wheel,White,10,17876
790,DAEWOO,Gentra,12,Sedan,Yes,Petrol,1.6,91930.0,4,Automatic,Front,04,Left wheel,Silver,4,3763
1234,INFINITI,G37,10,Sedan,Yes,Petrol,3.7,158128.0,6,Automatic,Rear,04,Left wheel,Silver,12,470
1018,MERCEDES-BENZ,ML 350,10,Jeep,Yes,Diesel,3.0,246600.0,6,Automatic,4x4,04,Left wheel,Grey,0,12074
0,FORD,Edge,5,Jeep,Yes,Petrol,2.0,8000.0,4,Tiptronic,4x4,04,Left wheel,Black,6,50178
1024,FORD,Escape,11,Jeep,Yes,Hybrid,2.5,131000.0,4,Automatic,Front,04,Left wheel,Grey,10,17249
0,BMW,320,25,Coupe,No,Petrol,2.0,357806.0,6,Manual,Rear,02,Left wheel,Blue,2,6586
639,SSANGYONG,Korando,7,Jeep,Yes,Diesel,2.0,72030.0,4,Automatic,Front,04,Left wheel,Blue,4,28830
1086,DODGE,Avenger,9,Sedan,Yes,Petrol,3.6,350421.0,6,Automatic,Front,02,Left wheel,Grey,12,392
1104,BMW,X5,6,Jeep,Yes,Diesel,3.0,160000.0,6,Automatic,4x4,04,Left wheel,Black,5,94083
574,HONDA,Insight,11,Sedan,No,Petrol,1.3,171200.0,4,Tiptronic,Front,04,Left wheel,Red,0,11917
0,HONDA,FIT,12,Hatchback,No,Petrol,1.3,185000.0,4,Automatic,Front,04,Right-hand drive,Grey,6,8781
0,BMW,X6 Limited,9,Jeep,Yes,Petrol,3.0,95000.0,6,Tiptronic,4x4,04,Left wheel,Black,0,62722
289,FORD,Escape,13,Jeep,Yes,Hybrid,0.4,349288.0,4,Automatic,Front,04,Left wheel,Blue,0,1333
382,FORD,Fusion,6,Sedan,Yes,Hybrid,2.0,88795.0,4,Automatic,Front,04,Left wheel,Black,0,2587
2472,JAGUAR,S-type,18,Sedan,Yes,Petrol,3.0,0.0,6,Automatic,Rear,04,Left wheel,Blue,12,314
0,KIA,Picanto,4,Sedan,No,Petrol,1.2,46000.0,4,Manual,Front,04,Left wheel,Silver,4,14000
1077,TOYOTA,CHR,2,Jeep,Yes,Petrol,2.0,78424.0,4,Automatic,Front,04,Left wheel,Red,12,5488
609,TOYOTA,Camry,3,Sedan,Yes,Hybrid,2.5,127515.0,4,Automatic,Front,04,Left wheel,Black,12,9722
1172,MERCEDES-BENZ,E 350,10,Sedan,Yes,Diesel,3.5,132630.0,6,Automatic,Rear,04,Left wheel,Silver,12,314
761,TOYOTA,Prius,11,Hatchback,Yes,Hybrid,1.8,159382.0,4,Automatic,Front,04,Left wheel,White,12,3293
640,AUDI,A4,8,Sedan,Yes,Petrol,2.0,157584.0,4,Automatic,4x4,04,Left wheel,Black,0,282
934,TOYOTA,RAV 4,6,Jeep,Yes,Petrol,2.5,58285.0,4,Automatic,4x4,04,Left wheel,Blue,0,23521
475,CHEVROLET,Cruze,9,Sedan,No,Petrol,1.4,122488.0,4,Tiptronic,Front,04,Left wheel,Golden,16,12858
831,HYUNDAI,Elantra,4,Sedan,Yes,Petrol,1.6,25635.0,4,Automatic,Front,04,Left wheel,Black,12,1019
0,MITSUBISHI,Airtrek,19,Jeep,No,Petrol,2.0,168000.0,4,Tiptronic,4x4,04,Right-hand drive,White,4,8781
0,VAZ,2103 03,40,Sedan,Yes,Petrol,1.3,55000.0,4,Manual,Front,04,Left wheel,Orange,0,2800
789,CHEVROLET,Cruze,12,Sedan,Yes,Petrol,1.6,49232.0,4,Automatic,Front,04,Left wheel,Silver,4,6272
765,HYUNDAI,Sonata,6,Sedan,Yes,LPG,2.0,600805.0,4,Automatic,Front,04,Left wheel,Orange,4,12544
765,BMW,528,6,Sedan,Yes,Petrol,2.0,118907.0,4,Automatic,Rear,04,Left wheel,White,12,549
640,BMW,X1,8,Jeep,Yes,Petrol,2.0,108000.0,12,Tiptronic,Front,04,Left wheel,Black,12,28225
586,TOYOTA,Corolla LE,9,Sedan,No,Petrol,1.8,124000.0,4,Automatic,Front,04,Left wheel,Black,12,16308
1058,MERCEDES-BENZ,ML 350,9,Jeep,Yes,Diesel,3.5,193267.0,6,Automatic,4x4,04,Left wheel,Grey,12,22266
